superhost,neighbourhood,room_type,accommodates,bathrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,days_rented,revenue
f,Tlalpan,Entire home/apt,2,1.0,1,600.0,180,10,4.6,185,111000.0
f,Tlalpan,Private room,1,1.0,1,259.0,129,9,4.67,236,61124.0
f,Azcapotzalco,Private room,2,1.0,1,436.0,166,9,4.89,199,86764.0
t,Álvaro Obregón,Entire home/apt,4,1.0,2,849.0,331,22,5.0,34,28866.0
t,Cuauhtémoc,Private room,2,1.0,1,410.0,13,120,4.87,352,144320.0
f,Álvaro Obregón,Entire home/apt,5,2.5,3,1200.0,355,11,4.64,10,12000.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1400.0,365,88,4.95,0,0.0
t,Benito Juárez,Entire home/apt,4,2.0,2,2950.0,355,60,4.93,10,29500.0
f,Cuauhtémoc,Entire home/apt,9,1.0,6,1092.0,334,109,4.67,31,33852.0
f,Miguel Hidalgo,Entire home/apt,4,2.0,3,1309.0,69,60,4.73,296,387464.0
f,La Magdalena Contreras,Private room,1,1.0,1,1000.0,353,0,0.0,12,12000.0
f,Benito Juárez,Entire home/apt,2,1.0,1,350.0,338,82,4.68,27,9450.0
f,Cuauhtémoc,Entire home/apt,5,2.0,4,1956.0,361,63,4.68,4,7824.0
f,Cuauhtémoc,Private room,2,1.0,1,380.0,0,133,4.93,365,138700.0
f,Benito Juárez,Entire home/apt,3,2.0,1,850.0,59,21,4.81,306,260100.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1097.0,327,49,4.65,38,41686.0
f,Cuauhtémoc,Private room,2,1.0,1,990.0,356,12,5.0,9,8910.0
t,Cuauhtémoc,Entire home/apt,2,1.5,1,1620.0,297,6,4.67,68,110160.0
f,Coyoacán,Entire home/apt,4,1.5,2,1713.0,347,44,4.68,18,30834.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1161.0,358,19,4.58,7,8127.0
f,Miguel Hidalgo,Entire home/apt,3,1.0,2,900.0,331,48,4.79,34,30600.0
t,Cuauhtémoc,Entire home/apt,5,2.0,3,1223.0,121,134,4.86,244,298412.0
f,Álvaro Obregón,Private room,2,1.5,1,550.0,365,5,5.0,0,0.0
f,Cuauhtémoc,Private room,2,1.0,1,800.0,0,14,4.71,365,292000.0
f,Coyoacán,Entire home/apt,11,2.0,8,4700.0,180,32,4.28,185,869500.0
f,Cuauhtémoc,Private room,1,2.0,1,404.0,315,10,5.0,50,20200.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,2716.0,285,103,4.98,80,217280.0
f,Benito Juárez,Entire home/apt,2,1.0,1,1496.0,128,21,5.0,237,354552.0
f,Cuauhtémoc,Entire home/apt,4,1.0,2,843.0,208,17,4.71,157,132351.0
t,Benito Juárez,Entire home/apt,6,1.0,3,504.0,1,101,4.67,364,183456.0
t,Venustiano Carranza,Entire home/apt,2,1.0,2,470.0,356,91,4.8,9,4230.0
f,Cuauhtémoc,Private room,2,1.0,1,1300.0,360,0,0.0,5,6500.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,2128.0,214,44,4.89,151,321328.0
f,Miguel Hidalgo,Entire home/apt,4,2.0,2,90000.0,180,24,4.71,185,16650000.0
t,Álvaro Obregón,Entire home/apt,2,2.0,2,1800.0,362,12,4.92,3,5400.0
f,Cuauhtémoc,Private room,1,1.0,1,800.0,177,4,4.75,188,150400.0
f,Gustavo A. Madero,Entire home/apt,5,1.5,3,2000.0,365,12,4.5,0,0.0
f,La Magdalena Contreras,Entire home/apt,2,1.5,1,750.0,0,0,0.0,365,273750.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1180.0,226,68,4.79,139,164020.0
f,Miguel Hidalgo,Entire home/apt,3,1.0,2,1000.0,53,3,4.67,312,312000.0
f,Cuauhtémoc,Entire home/apt,2,1.0,2,575.0,80,18,4.39,285,163875.0
f,Cuauhtémoc,Private room,2,1.0,1,5000.0,365,3,3.67,0,0.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2200.0,177,4,3.25,188,413600.0
f,Cuauhtémoc,Private room,4,1.0,2,1500.0,365,7,4.0,0,0.0
t,Cuauhtémoc,Entire home/apt,12,4.0,4,4919.0,244,2,5.0,121,595199.0
t,Cuauhtémoc,Entire home/apt,2,1.5,1,1685.0,10,9,4.78,355,598175.0
t,Miguel Hidalgo,Entire home/apt,6,2.0,3,1213.0,351,115,4.9,14,16982.0
t,Cuauhtémoc,Entire home/apt,2,1.5,1,1379.0,348,30,4.87,17,23443.0
f,Miguel Hidalgo,Private room,1,1.0,1,450.0,299,11,4.91,66,29700.0
f,Tlalpan,Private room,2,1.5,1,350.0,0,1,3.0,365,127750.0
f,Iztapalapa,Private room,11,2.5,7,3400.0,365,23,4.52,0,0.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,2059.0,105,61,4.98,260,535340.0
f,Coyoacán,Private room,2,1.0,1,550.0,365,21,4.43,0,0.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1188.0,358,28,5.0,7,8316.0
f,Cuajimalpa de Morelos,Entire home/apt,2,1.5,5,2547.0,365,0,0.0,0,0.0
t,Iztacalco,Entire home/apt,7,1.0,4,1200.0,360,59,4.92,5,6000.0
t,Tlalpan,Entire home/apt,10,2.0,7,2327.0,313,21,4.86,52,121004.0
t,Cuauhtémoc,Entire home/apt,2,1.0,4,1132.0,343,161,4.87,22,24904.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1400.0,365,26,5.0,0,0.0
f,Cuauhtémoc,Private room,2,1.0,1,1437.0,353,0,0.0,12,17244.0
t,Álvaro Obregón,Entire home/apt,6,3.5,5,4799.0,0,23,4.91,365,1751635.0
t,Coyoacán,Private room,1,1.0,1,350.0,1,66,4.96,364,127400.0
f,Benito Juárez,Entire home/apt,2,1.0,1,575.0,357,104,4.63,8,4600.0
f,Cuauhtémoc,Entire home/apt,5,2.5,3,2000.0,117,9,4.89,248,496000.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1003.0,70,104,4.89,295,295885.0
f,Cuauhtémoc,Private room,2,1.0,1,1755.0,351,19,5.0,14,24570.0
f,Cuauhtémoc,Private room,2,1.0,3,900.0,353,28,4.39,12,10800.0
f,Cuauhtémoc,Private room,2,1.0,1,1062.0,337,8,4.88,28,29736.0
f,Cuauhtémoc,Private room,4,1.0,2,1269.0,342,3,4.67,23,29187.0
t,Azcapotzalco,Private room,2,3.0,2,800.0,365,3,5.0,0,0.0
f,Cuauhtémoc,Private room,4,1.5,2,1219.0,362,57,4.77,3,3657.0
f,Cuauhtémoc,Private room,4,1.0,2,1268.0,355,4,4.75,10,12680.0
f,Benito Juárez,Entire home/apt,2,1.0,1,887.0,362,15,4.33,3,2661.0
f,Cuauhtémoc,Private room,2,1.0,1,1080.0,348,28,4.79,17,18360.0
f,Miguel Hidalgo,Entire home/apt,1,1.0,1,625.0,352,4,5.0,13,8125.0
t,Coyoacán,Entire home/apt,5,1.0,2,1117.0,85,159,4.86,280,312760.0
f,Cuauhtémoc,Private room,2,1.0,1,1054.0,334,5,5.0,31,32674.0
t,Benito Juárez,Entire home/apt,2,1.0,1,286.0,232,24,4.5,133,38038.0
f,Cuauhtémoc,Private room,2,1.0,1,1080.0,338,25,4.92,27,29160.0
f,Cuauhtémoc,Private room,4,1.0,2,1249.0,357,6,4.67,8,9992.0
t,Benito Juárez,Entire home/apt,2,1.0,1,850.0,313,179,4.96,52,44200.0
f,Cuauhtémoc,Private room,2,1.0,1,971.0,353,7,4.71,12,11652.0
f,Álvaro Obregón,Entire home/apt,4,4.0,3,999.0,0,0,0.0,365,364635.0
f,Cuauhtémoc,Private room,2,1.0,1,1054.0,315,14,4.71,50,52700.0
f,Cuauhtémoc,Entire home/apt,4,1.0,4,1994.0,55,35,4.69,310,618140.0
t,Iztacalco,Private room,2,1.0,1,350.0,40,18,5.0,325,113750.0
f,Cuauhtémoc,Private room,1,1.5,1,550.0,137,10,4.8,228,125400.0
f,Benito Juárez,Entire home/apt,8,3.0,5,6200.0,364,8,5.0,1,6200.0
f,Cuauhtémoc,Entire home/apt,3,1.0,1,598.0,209,20,4.65,156,93288.0
f,Cuauhtémoc,Entire home/apt,4,1.0,3,1000.0,312,8,4.75,53,53000.0
t,Benito Juárez,Entire home/apt,4,2.0,3,1750.0,359,29,4.86,6,10500.0
f,Benito Juárez,Entire home/apt,4,2.0,1,1155.0,339,0,0.0,26,30030.0
f,Cuauhtémoc,Entire home/apt,5,1.0,2,745.0,155,69,4.61,210,156450.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,1400.0,362,18,4.83,3,4200.0
f,Cuauhtémoc,Entire home/apt,5,2.0,4,1500.0,359,2,3.0,6,9000.0
f,Cuauhtémoc,Private room,1,1.5,1,550.0,114,22,4.68,251,138050.0
f,Cuauhtémoc,Entire home/apt,4,1.0,1,1867.0,251,0,0.0,114,212838.0
f,Benito Juárez,Entire home/apt,2,1.0,1,2450.0,90,5,5.0,275,673750.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,2449.0,359,2,5.0,6,14694.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,481.0,311,105,4.69,54,25974.0
f,La Magdalena Contreras,Entire home/apt,4,2.0,2,780.0,356,9,4.56,9,7020.0
t,Miguel Hidalgo,Entire home/apt,5,2.0,4,2040.0,351,78,4.91,14,28560.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1010.0,164,37,4.84,201,203010.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,2399.0,349,43,4.84,16,38384.0
t,Coyoacán,Private room,1,1.5,1,299.0,356,181,4.96,9,2691.0
t,Cuauhtémoc,Entire home/apt,3,1.0,2,1301.0,343,28,4.86,22,28622.0
f,Coyoacán,Private room,2,1.0,2,606.0,365,0,0.0,0,0.0
f,Benito Juárez,Private room,1,1.0,1,350.0,364,8,3.88,1,350.0
t,Coyoacán,Entire home/apt,4,1.0,2,490.0,290,77,4.87,75,36750.0
t,Cuauhtémoc,Entire home/apt,7,2.0,3,4006.0,151,112,4.95,214,857284.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1229.0,346,44,4.5,19,23351.0
f,Benito Juárez,Private room,1,2.0,1,883.0,0,2,5.0,365,322295.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1134.0,359,47,4.6,6,6804.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,1843.0,365,1,4.0,0,0.0
f,Miguel Hidalgo,Entire home/apt,2,2.0,1,1693.0,0,1,5.0,365,617945.0
f,Cuauhtémoc,Entire home/apt,6,3.0,3,3426.0,212,16,4.56,153,524178.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1113.0,332,13,4.46,33,36729.0
f,Cuauhtémoc,Private room,2,2.0,1,383.0,349,93,4.67,16,6128.0
f,La Magdalena Contreras,Private room,2,2.0,2,2500.0,364,6,4.83,1,2500.0
f,Tláhuac,Private room,1,1.5,0,206.0,364,0,0.0,1,206.0
t,Miguel Hidalgo,Entire home/apt,8,2.0,6,3332.0,203,57,4.77,162,539784.0
f,Álvaro Obregón,Private room,1,4.0,1,280.0,313,8,4.63,52,14560.0
f,Benito Juárez,Entire home/apt,3,1.0,2,1837.0,353,3,4.67,12,22044.0
f,Cuauhtémoc,Private room,1,1.0,2,400.0,364,3,3.33,1,400.0
f,Cuauhtémoc,Private room,2,1.0,1,383.0,355,121,4.82,10,3830.0
f,Tlalpan,Private room,1,1.0,1,300.0,90,15,4.6,275,82500.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1050.0,45,35,5.0,320,336000.0
t,Miguel Hidalgo,Entire home/apt,4,2.0,3,2991.0,360,1,5.0,5,14955.0
f,Cuauhtémoc,Entire home/apt,15,4.5,11,3384.0,0,38,4.36,365,1235160.0
f,Cuauhtémoc,Entire home/apt,8,2.5,4,2542.0,319,103,4.78,46,116932.0
t,Cuauhtémoc,Entire home/apt,4,2.5,3,2292.0,357,27,4.89,8,18336.0
f,Cuauhtémoc,Entire home/apt,5,1.0,2,580.0,1,97,4.7,364,211120.0
f,Benito Juárez,Entire home/apt,4,2.5,2,795.0,299,14,4.71,66,52470.0
t,Benito Juárez,Entire home/apt,4,1.5,2,1114.0,365,159,4.95,0,0.0
t,Miguel Hidalgo,Private room,4,2.0,2,1950.0,357,7,5.0,8,15600.0
f,Miguel Hidalgo,Entire home/apt,6,2.0,3,1900.0,286,56,4.86,79,150100.0
f,Miguel Hidalgo,Private room,2,1.0,1,2654.0,365,2,5.0,0,0.0
f,Miguel Hidalgo,Entire home/apt,6,2.0,4,846.0,332,81,4.72,33,27918.0
f,Tlalpan,Private room,1,1.0,1,300.0,209,1,4.0,156,46800.0
f,Benito Juárez,Entire home/apt,2,1.0,1,750.0,0,2,5.0,365,273750.0
f,Miguel Hidalgo,Entire home/apt,8,2.0,3,2100.0,361,29,4.55,4,8400.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,839.0,19,117,4.78,346,290294.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,3802.0,307,21,4.9,58,220516.0
f,Miguel Hidalgo,Entire home/apt,6,2.0,4,2982.0,1,551,4.75,364,1085448.0
f,Miguel Hidalgo,Entire home/apt,6,2.0,4,3142.0,1,462,4.77,364,1143688.0
f,Cuauhtémoc,Entire home/apt,5,2.0,3,2300.0,143,31,4.71,222,510600.0
f,Miguel Hidalgo,Entire home/apt,4,2.0,2,3150.0,207,5,4.8,158,497700.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,2,808.0,234,61,4.82,131,105848.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,2,820.0,263,43,4.88,102,83640.0
f,Gustavo A. Madero,Private room,2,1.0,1,310.0,24,24,4.71,341,105710.0
t,Miguel Hidalgo,Entire home/apt,4,2.0,2,2057.0,100,70,4.94,265,545105.0
f,Cuauhtémoc,Entire home/apt,6,2.0,3,5000.0,0,6,4.33,365,1825000.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,603.0,1,113,4.83,364,219492.0
t,Cuauhtémoc,Entire home/apt,5,3.0,3,2347.0,244,110,4.84,121,283987.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1600.0,364,94,4.93,1,1600.0
f,Cuauhtémoc,Private room,2,2.0,1,393.0,355,91,4.78,10,3930.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,950.0,133,29,4.97,232,220400.0
f,Miguel Hidalgo,Entire home/apt,6,3.0,4,4804.0,121,2,4.0,244,1172176.0
t,Miguel Hidalgo,Entire home/apt,3,1.0,2,2700.0,112,8,5.0,253,683100.0
f,Miguel Hidalgo,Private room,2,1.0,1,450.0,299,11,4.82,66,29700.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1250.0,321,35,4.77,44,55000.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,850.0,0,128,4.91,365,310250.0
f,Miguel Hidalgo,Private room,2,1.0,1,217.0,0,160,4.37,365,79205.0
f,Miguel Hidalgo,Private room,2,2.0,1,800.0,365,2,4.0,0,0.0
t,Miguel Hidalgo,Entire home/apt,3,1.0,2,682.0,168,49,4.9,197,134354.0
f,Miguel Hidalgo,Private room,2,2.0,1,403.0,1,78,4.73,364,146692.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,2500.0,322,13,4.92,43,107500.0
t,Miguel Hidalgo,Entire home/apt,2,1.0,1,1850.0,183,17,5.0,182,336700.0
t,Miguel Hidalgo,Entire home/apt,4,2.5,2,2000.0,138,49,4.88,227,454000.0
f,Álvaro Obregón,Entire home/apt,6,1.5,3,1293.0,180,4,4.75,185,239205.0
t,Miguel Hidalgo,Private room,2,1.5,1,795.0,338,42,4.83,27,21465.0
f,Miguel Hidalgo,Private room,4,1.0,2,2839.0,365,1,5.0,0,0.0
f,Miguel Hidalgo,Entire home/apt,4,1.0,1,950.0,365,9,4.67,0,0.0
t,Benito Juárez,Entire home/apt,2,1.0,1,774.0,53,22,4.86,312,241488.0
f,Cuauhtémoc,Private room,2,2.0,1,399.0,363,111,4.74,2,798.0
f,Benito Juárez,Entire home/apt,6,1.5,3,899.0,268,37,4.81,97,87203.0
f,Miguel Hidalgo,Private room,2,1.0,1,3209.0,365,0,0.0,0,0.0
f,Miguel Hidalgo,Private room,2,1.0,1,2530.0,365,5,4.6,0,0.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,1257.0,356,133,4.86,9,11313.0
t,Benito Juárez,Entire home/apt,6,1.5,2,999.0,263,6,4.67,102,101898.0
f,Miguel Hidalgo,Private room,1,1.0,1,823.0,197,19,4.74,168,138264.0
f,Cuajimalpa de Morelos,Private room,2,1.0,1,700.0,0,0,0.0,365,255500.0
f,Cuauhtémoc,Entire home/apt,2,1.0,1,650.0,329,1,5.0,36,23400.0
t,Coyoacán,Entire home/apt,16,7.5,8,9500.0,187,49,5.0,178,1691000.0
t,Benito Juárez,Private room,2,1.5,1,252.0,232,26,4.73,133,33516.0
f,Cuauhtémoc,Entire home/apt,5,2.5,2,2664.0,0,33,4.97,365,972360.0
f,Cuauhtémoc,Entire home/apt,7,2.0,4,1650.0,0,19,4.74,365,602250.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1267.0,67,74,4.81,298,377566.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,1053.0,323,66,4.94,42,44226.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1600.0,365,97,4.95,0,0.0
t,Benito Juárez,Entire home/apt,4,2.0,2,1020.0,360,73,4.85,5,5100.0
f,Cuauhtémoc,Entire home/apt,4,3.0,4,960.0,343,11,3.91,22,21120.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,711.0,58,60,4.67,307,218277.0
f,Benito Juárez,Private room,1,1.0,1,270.0,316,7,4.43,49,13230.0
f,Cuauhtémoc,Entire home/apt,16,2.0,1,1300.0,0,82,4.46,365,474500.0
t,Benito Juárez,Entire home/apt,4,1.0,2,836.0,350,21,5.0,15,12540.0
t,Miguel Hidalgo,Private room,4,1.0,2,1185.0,0,56,4.86,365,432525.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,609.0,315,77,4.88,50,30450.0
t,Miguel Hidalgo,Entire home/apt,4,2.5,3,1756.0,265,69,4.83,100,175600.0
f,Coyoacán,Private room,1,1.0,1,500.0,240,4,5.0,125,62500.0
t,Coyoacán,Entire home/apt,2,1.0,1,2000.0,330,0,0.0,35,70000.0
t,Cuauhtémoc,Private room,2,1.0,1,550.0,364,15,4.67,1,550.0
f,Cuauhtémoc,Private room,2,1.0,1,557.0,0,11,5.0,365,203305.0
f,Cuauhtémoc,Entire home/apt,4,1.5,3,2100.0,338,57,4.68,27,56700.0
f,Benito Juárez,Private room,1,1.0,1,225.0,24,1,5.0,341,76725.0
f,Tlalpan,Entire home/apt,6,3.5,3,900.0,0,0,0.0,365,328500.0
f,Cuauhtémoc,Private room,2,2.0,1,359.0,1,127,4.77,364,130676.0
f,Cuajimalpa de Morelos,Private room,1,1.0,1,251.0,0,0,0.0,365,91615.0
f,Cuauhtémoc,Private room,1,1.0,1,824.0,154,2,5.0,211,173864.0
t,Benito Juárez,Entire home/apt,4,1.5,1,900.0,326,28,4.89,39,35100.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,601.0,337,107,4.83,28,16828.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,670.0,361,96,4.85,4,2680.0
t,Coyoacán,Private room,2,1.0,1,700.0,177,43,5.0,188,131600.0
t,Álvaro Obregón,Private room,1,1.0,1,300.0,28,0,0.0,337,101100.0
f,Cuauhtémoc,Entire home/apt,4,1.0,3,914.0,357,77,4.57,8,7312.0
f,Coyoacán,Entire home/apt,2,1.0,1,700.0,0,10,4.9,365,255500.0
t,Cuauhtémoc,Entire home/apt,6,1.0,4,1899.0,209,95,4.95,156,296244.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,607.0,342,80,4.71,23,13961.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1600.0,365,50,4.96,0,0.0
t,Miguel Hidalgo,Entire home/apt,3,1.0,2,2700.0,112,0,0.0,253,683100.0
f,Cuauhtémoc,Entire home/apt,12,3.0,6,2026.0,17,0,0.0,348,705048.0
t,Benito Juárez,Entire home/apt,2,1.0,1,397.0,306,61,4.8,59,23423.0
t,Cuauhtémoc,Entire home/apt,8,2.0,7,1194.0,351,82,4.73,14,16716.0
t,Venustiano Carranza,Entire home/apt,4,1.0,2,1000.0,339,24,4.83,26,26000.0
t,Miguel Hidalgo,Entire home/apt,5,2.0,4,1600.0,203,10,5.0,162,259200.0
f,Benito Juárez,Private room,1,1.0,1,400.0,365,0,0.0,0,0.0
f,Álvaro Obregón,Entire home/apt,4,1.0,2,500.0,362,13,4.31,3,1500.0
f,Cuauhtémoc,Entire home/apt,4,2.5,3,1350.0,80,30,4.93,285,384750.0
t,Benito Juárez,Entire home/apt,8,3.0,6,3250.0,358,78,4.86,7,22750.0
f,Benito Juárez,Private room,2,1.0,1,438.0,25,72,4.82,340,148920.0
f,Xochimilco,Entire home/apt,3,1.0,2,494.0,359,64,4.72,6,2964.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1225.0,53,40,4.58,312,382200.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1319.0,43,61,4.74,322,424718.0
f,Benito Juárez,Entire home/apt,2,1.0,1,450.0,295,34,4.47,70,31500.0
f,Cuauhtémoc,Private room,2,1.0,1,340.0,0,0,0.0,365,124100.0
f,Cuauhtémoc,Private room,2,1.0,4,800.0,354,7,4.71,11,8800.0
t,Venustiano Carranza,Private room,1,1.0,1,259.0,0,380,4.84,365,94535.0
f,Benito Juárez,Entire home/apt,4,2.5,2,801.0,365,0,0.0,0,0.0
f,Cuauhtémoc,Shared room,1,1.0,1,300.0,364,33,4.61,1,300.0
t,Cuauhtémoc,Entire home/apt,5,2.0,3,1239.0,155,64,4.67,210,260190.0
t,Cuauhtémoc,Entire home/apt,2,2.0,1,2340.0,269,7,4.57,96,224640.0
t,Miguel Hidalgo,Entire home/apt,4,1.0,2,924.0,83,14,4.93,282,260568.0
f,Benito Juárez,Private room,2,1.5,1,697.0,365,23,4.87,0,0.0
f,Coyoacán,Entire home/apt,2,1.0,1,700.0,29,1,5.0,336,235200.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,1971.0,269,74,4.73,96,189216.0
t,Miguel Hidalgo,Private room,2,1.0,1,696.0,300,19,4.84,65,45240.0
f,Cuauhtémoc,Entire home/apt,5,2.0,3,1957.0,180,4,5.0,185,362045.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1436.0,62,28,4.79,303,435108.0
t,Cuauhtémoc,Private room,1,1.0,1,461.0,358,20,4.95,7,3227.0
t,Cuauhtémoc,Entire home/apt,3,1.0,2,921.0,80,17,4.88,285,262485.0
f,Cuauhtémoc,Entire home/apt,2,1.5,1,1314.0,9,15,5.0,356,467784.0
f,Venustiano Carranza,Entire home/apt,4,1.0,2,3000.0,364,21,4.71,1,3000.0
f,Coyoacán,Private room,9,3.0,5,3981.0,357,0,0.0,8,31848.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,1031.0,23,70,4.66,342,352602.0
t,Tlalpan,Private room,2,1.5,1,2366.0,361,0,0.0,4,9464.0
t,Cuauhtémoc,Entire home/apt,6,3.0,3,3500.0,361,16,4.94,4,14000.0
f,Cuauhtémoc,Private room,2,1.5,1,2200.0,360,3,5.0,5,11000.0
t,Coyoacán,Entire home/apt,8,2.0,4,1487.0,5,117,4.89,360,535320.0
t,Cuauhtémoc,Private room,2,1.5,2,800.0,68,15,4.87,297,237600.0
t,Coyoacán,Entire home/apt,2,1.0,1,444.0,333,46,4.98,32,14208.0
t,Miguel Hidalgo,Entire home/apt,4,2.0,3,1200.0,1,68,4.75,364,436800.0
t,Álvaro Obregón,Entire home/apt,4,2.0,3,1499.0,213,5,4.8,152,227848.0
t,Tlalpan,Private room,2,1.5,1,2366.0,311,5,5.0,54,127764.0
t,Miguel Hidalgo,Entire home/apt,5,2.0,3,1576.0,301,91,4.89,64,100864.0
t,Coyoacán,Entire home/apt,6,1.5,3,1600.0,361,20,4.8,4,6400.0
t,Cuauhtémoc,Entire home/apt,2,1.0,1,861.0,36,118,4.97,329,283269.0
t,Cuauhtémoc,Entire home/apt,3,1.0,2,1557.0,0,87,4.88,365,568305.0
t,Cuauhtémoc,Entire home/apt,4,1.0,2,1586.0,360,18,5.0,5,7930.0
f,Coyoacán,Private room,1,1.0,1,300.0,0,0,0.0,365,109500.0
t,Benito Juárez,Entire home/apt,4,2.0,2,875.0,75,138,4.93,290,253750.0
t,Benito Juárez,Private room,1,1.0,1,337.0,84,5,5.0,281,94697.0
t,Miguel Hidalgo,Private room,2,1.0,1,1560.0,361,16,4.81,4,6240.0
f,Cuauhtémoc,Private room,1,1.0,2,276.0,354,4,5.0,11,3036.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1600.0,365,61,4.89,0,0.0
t,Cuauhtémoc,Private room,2,1.0,1,729.0,162,81,4.94,203,147987.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,517.0,1,90,4.67,364,188188.0
f,Cuauhtémoc,Entire home/apt,5,1.0,3,1011.0,178,37,4.78,187,189057.0
t,Cuauhtémoc,Entire home/apt,4,2.0,2,2000.0,271,22,4.86,94,188000.0
f,Benito Juárez,Entire home/apt,10,2.5,4,1499.0,352,33,4.33,13,19487.0
f,Cuauhtémoc,Entire home/apt,6,2.5,4,1358.0,1,3,5.0,364,494312.0
f,Miguel Hidalgo,Private room,2,1.0,7,3566.0,361,0,0.0,4,14264.0
t,Coyoacán,Private room,2,1.0,1,2275.0,357,5,5.0,8,18200.0
f,Álvaro Obregón,Entire home/apt,2,2.0,1,1300.0,117,38,4.71,248,322400.0
f,Coyoacán,Entire home/apt,4,1.0,2,404.0,0,113,4.61,365,147460.0
f,Cuauhtémoc,Private room,2,13.0,40,395.0,353,1,1.0,12,4740.0
f,Cuauhtémoc,Entire home/apt,3,1.0,2,580.0,0,1,5.0,365,211700.0
f,Cuauhtémoc,Private room,2,1.5,1,1700.0,360,0,0.0,5,8500.0
t,Miguel Hidalgo,Entire home/apt,4,2.0,2,2607.0,196,80,4.89,169,440583.0
f,Cuauhtémoc,Private room,1,3.5,1,450.0,326,86,4.76,39,17550.0
t,Cuauhtémoc,Entire home/apt,4,1.0,1,1053.0,331,89,4.88,34,35802.0
f,Cuauhtémoc,Entire home/apt,4,2.0,2,2900.0,5,20,4.7,360,1044000.0
f,Benito Juárez,Private room,2,1.0,1,800.0,178,0,0.0,187,149600.0
t,Coyoacán,Entire home/apt,5,2.5,3,1199.0,168,17,4.94,197,236203.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,506.0,361,94,4.6,4,2024.0
f,Miguel Hidalgo,Entire home/apt,2,1.0,1,418.0,357,97,4.63,8,3344.0
f,Miguel Hidalgo,Entire home/apt,3,1.0,2,453.0,269,5,4.6,96,43488.0
f,Benito Juárez,Entire home/apt,4,2.0,2,877.0,288,20,4.9,77,67529.0
f,Álvaro Obregón,Entire home/apt,6,2.0,4,1031.0,313,40,4.3,52,53612.0
t,Coyoacán,Private room,2,1.0,1,2267.0,359,2,5.0,6,13602.0
f,Coyoacán,Entire home/apt,4,2.5,2,1100.0,0,1,5.0,365,401500.0
t,Coyoacán,Private room,2,1.0,1,2112.0,359,2,5.0,6,12672.0
f,Tlalpan,Private room,1,1.0,0,250.0,0,0,0.0,365,91250.0
t,Coyoacán,Private room,4,1.0,2,2546.0,359,1,5.0,6,15276.0
t,Cuajimalpa de Morelos,Entire home/apt,2,1.0,1,1600.0,365,21,4.86,0,0.0
