Neighbourhood,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Availability 365,Number of Reviews,days_rented,revenue
Friedrichshain,Entire home/apt,4,1.0,2.0,3.0,45.0,0,1,365,16425.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,60.0,0,1,365,21900.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,3,2,362,9050.0
Friedrichshain,Private room,1,1.0,1.0,1.0,40.0,43,10,322,12880.0
Friedrichshain,Entire home/apt,4,1.0,1.0,2.0,52.0,9,0,356,18512.0
Friedrichshain,Private room,2,1.0,1.0,1.0,42.0,337,23,28,1176.0
Friedrichshain,Entire home/apt,5,1.0,3.0,3.0,116.0,219,46,146,16936.0
Friedrichshain,Entire home/apt,6,1.0,3.0,2.0,154.0,15,15,350,53900.0
Friedrichshain,Entire home/apt,5,1.0,2.0,3.0,49.0,123,110,242,11858.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,40.0,0,3,365,14600.0
Friedrichshain,Private room,3,1.0,1.0,2.0,35.0,64,28,301,10535.0
Friedrichshain,Private room,2,1.0,1.0,1.0,50.0,96,1,269,13450.0
Friedrichshain,Private room,3,1.0,1.0,3.0,24.0,95,73,270,6480.0
Friedrichshain,Entire home/apt,5,1.0,2.0,2.0,125.0,0,1,365,45625.0
Charlottenburg,Private room,1,1.0,1.0,1.0,25.0,0,1,365,9125.0
Charlottenburg,Private room,5,1.5,2.0,2.0,120.0,341,1,24,2880.0
Charlottenburg,Entire home/apt,4,1.0,1.0,2.0,69.0,252,13,113,7797.0
Charlottenburg,Private room,2,1.5,1.0,1.0,30.0,256,176,109,3270.0
Charlottenburg,Entire home/apt,6,1.0,1.0,3.0,130.0,363,29,2,260.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,155.0,347,2,18,2790.0
Friedrichshain,Entire home/apt,3,1.0,1.0,2.0,55.0,8,3,357,19635.0
Friedrichshain,Private room,2,1.0,1.0,2.0,40.0,0,0,365,14600.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,55.0,285,19,80,4400.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,56.0,0,3,365,20440.0
Friedrichshain,Private room,2,1.0,1.0,1.0,22.0,0,0,365,8030.0
Friedrichshain,Private room,3,1.5,1.0,1.0,50.0,50,2,315,15750.0
Friedrichshain,Private room,2,1.0,1.0,1.0,35.0,17,0,348,12180.0
Friedrichshain,Entire home/apt,4,1.0,0.0,1.0,49.0,0,4,365,17885.0
Mitte,Private room,1,1.0,1.0,1.0,79.0,65,5,300,23700.0
Mitte,Private room,6,3.0,1.0,6.0,99.0,277,0,88,8712.0
Schöneberg,Private room,2,1.0,1.0,1.0,39.0,340,7,25,975.0
Schöneberg,Private room,1,1.0,1.0,1.0,30.0,128,2,237,7110.0
Schöneberg,Private room,2,1.0,1.0,2.0,37.0,345,20,20,740.0
Schöneberg,Entire home/apt,6,1.0,3.0,6.0,399.0,0,0,365,145635.0
Schöneberg,Entire home/apt,4,1.0,0.0,4.0,77.0,357,17,8,616.0
Schöneberg,Private room,2,1.0,1.0,1.0,28.0,127,7,238,6664.0
Schöneberg,Entire home/apt,4,1.0,1.0,2.0,55.0,302,145,63,3465.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,90.0,0,0,365,32850.0
Schöneberg,Entire home/apt,3,1.0,0.0,1.0,85.0,329,5,36,3060.0
Schöneberg,Private room,2,1.0,1.0,1.0,20.0,202,0,163,3260.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,50.0,15,1,350,17500.0
Schöneberg,Entire home/apt,2,1.0,1.0,2.0,55.0,45,1,320,17600.0
Schöneberg,Entire home/apt,2,3.5,1.0,1.0,75.0,313,18,52,3900.0
Schöneberg,Entire home/apt,4,1.0,2.0,2.0,115.0,224,7,141,16215.0
Schöneberg,Private room,2,1.0,1.0,1.0,30.0,0,1,365,10950.0
Tempelhof,Private room,4,1.0,1.0,3.0,59.0,0,4,365,21535.0
Tempelhof,Private room,2,2.0,1.0,1.0,20.0,0,18,365,7300.0
Neukölln,Private room,2,1.0,1.0,1.0,45.0,20,1,345,15525.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,150.0,358,1,7,1050.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,0,1,365,9125.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,67.0,0,1,365,24455.0
Neukölln,Private room,1,1.5,1.0,1.0,33.0,179,0,186,6138.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,0,2,365,20075.0
Neukölln,Private room,1,1.0,1.0,1.0,24.0,0,20,365,8760.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,218,0,147,5880.0
Neukölln,Private room,4,0.5,1.0,2.0,42.0,0,6,365,15330.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,75.0,0,5,365,27375.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,17,10,348,13920.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,45.0,0,4,365,16425.0
Friedrichshain,Entire home/apt,3,1.0,1.0,1.0,90.0,364,2,1,90.0
Friedrichshain,Entire home/apt,4,2.0,2.0,2.0,90.0,139,6,226,20340.0
Friedrichshain,Entire home/apt,2,1.0,2.0,1.0,37.0,0,4,365,13505.0
Friedrichshain,Entire home/apt,4,1.0,1.0,1.0,150.0,0,0,365,54750.0
Friedrichshain,Private room,2,1.0,1.0,1.0,28.0,0,1,365,10220.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,65.0,0,2,365,23725.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,46.0,0,26,365,16790.0
Schöneberg,Private room,2,1.0,0.0,1.0,55.0,339,0,26,1430.0
Schöneberg,Private room,2,1.0,1.0,1.0,62.0,83,2,282,17484.0
Schöneberg,Private room,1,1.0,1.0,1.0,25.0,85,5,280,7000.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,39.0,0,1,365,14235.0
Schöneberg,Private room,2,1.0,1.0,1.0,30.0,0,32,365,10950.0
Schöneberg,Private room,3,1.0,1.0,1.0,35.0,122,56,243,8505.0
Schöneberg,Entire home/apt,1,1.0,0.0,1.0,26.0,310,7,55,1430.0
Schöneberg,Private room,2,1.0,1.0,1.0,33.0,0,45,365,12045.0
Schöneberg,Entire home/apt,2,1.0,1.0,2.0,40.0,45,4,320,12800.0
Schöneberg,Entire home/apt,8,1.0,2.0,6.0,185.0,346,17,19,3515.0
Schöneberg,Entire home/apt,3,1.0,1.0,1.0,27.0,0,0,365,9855.0
Schöneberg,Entire home/apt,2,1.0,1.0,1.0,70.0,358,27,7,490.0
Schöneberg,Private room,2,1.0,1.0,1.0,19.0,0,1,365,6935.0
Tempelhof,Private room,2,1.0,1.0,1.0,35.0,365,4,0,0.0
Tempelhof,Entire home/apt,1,1.0,1.0,1.0,40.0,0,0,365,14600.0
Tempelhof,Private room,2,1.0,1.0,2.0,21.0,65,20,300,6300.0
Tempelhof,Entire home/apt,4,1.0,1.0,2.0,150.0,360,0,5,750.0
Tempelhof,Private room,2,1.0,1.0,1.0,30.0,331,5,34,1020.0
Tempelhof,Private room,2,1.0,1.0,2.0,25.0,345,37,20,500.0
Tempelhof,Entire home/apt,2,1.0,1.0,1.0,50.0,0,0,365,18250.0
Tempelhof,Entire home/apt,5,2.5,4.0,4.0,200.0,16,0,349,69800.0
Tempelhof,Entire home/apt,8,1.0,2.0,8.0,90.0,0,1,365,32850.0
Neukölln,Private room,2,1.0,1.0,1.0,35.0,235,4,130,4550.0
Neukölln,Private room,2,1.0,1.0,1.0,26.0,4,12,361,9386.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,28.0,0,0,365,10220.0
Neukölln,Private room,2,1.0,1.0,1.0,15.0,0,0,365,5475.0
Neukölln,Private room,2,1.0,1.0,1.0,19.0,0,1,365,6935.0
Neukölln,Private room,2,1.5,1.0,1.0,25.0,0,4,365,9125.0
Neukölln,Private room,2,1.0,1.0,1.0,40.0,25,6,340,13600.0
Neukölln,Private room,1,1.0,1.0,1.0,20.0,0,1,365,7300.0
Neukölln,Private room,2,1.0,1.0,1.0,65.0,9,0,356,23140.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,1,365,10950.0
Neukölln,Entire home/apt,2,1.0,0.0,1.0,40.0,0,5,365,14600.0
Neukölln,Private room,3,1.0,1.0,2.0,48.0,0,0,365,17520.0
Neukölln,Entire home/apt,3,1.0,2.0,2.0,69.0,347,8,18,1242.0
Neukölln,Private room,2,1.0,1.0,1.0,30.0,0,4,365,10950.0
Neukölln,Private room,2,1.5,1.0,1.0,35.0,48,4,317,11095.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,70.0,280,28,85,5950.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,120.0,0,1,365,43800.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,65.0,0,6,365,23725.0
Mitte,Entire home/apt,2,1.0,1.0,2.0,75.0,223,32,142,10650.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,60.0,12,11,353,21180.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,69.0,347,15,18,1242.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,130.0,316,27,49,6370.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,75.0,0,0,365,27375.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,73.0,188,13,177,12921.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,40.0,223,7,142,5680.0
Mitte,Entire home/apt,8,1.0,2.0,4.0,135.0,188,11,177,23895.0
Mitte,Entire home/apt,3,1.0,1.0,2.0,58.0,165,0,200,11600.0
Mitte,Private room,1,1.0,1.0,1.0,50.0,364,0,1,50.0
Mitte,Entire home/apt,4,1.0,1.0,1.0,170.0,85,0,280,47600.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,82.0,0,5,365,29930.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,67.0,243,45,122,8174.0
Mitte,Private room,1,0.5,1.0,1.0,55.0,0,89,365,20075.0
Mitte,Entire home/apt,1,1.5,1.0,1.0,55.0,0,3,365,20075.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,90.0,136,0,229,20610.0
Mitte,Private room,2,1.0,1.0,2.0,30.0,312,75,53,1590.0
Mitte,Entire home/apt,2,1.5,1.0,1.0,230.0,151,8,214,49220.0
Mitte,Private room,2,1.0,1.0,1.0,39.0,79,14,286,11154.0
Mitte,Entire home/apt,4,1.0,1.0,1.0,89.0,0,3,365,32485.0
Mitte,Private room,2,1.0,1.0,1.0,26.0,0,1,365,9490.0
Mitte,Entire home/apt,3,1.0,1.0,2.0,100.0,120,1,245,24500.0
Mitte,Private room,1,1.0,1.0,1.0,16.0,8,12,357,5712.0
Mitte,Private room,1,1.0,1.0,1.0,22.0,0,2,365,8030.0
Mitte,Private room,1,1.0,1.0,1.0,42.0,44,12,321,13482.0
Mitte,Private room,1,1.0,1.0,1.0,48.0,41,8,324,15552.0
Mitte,Private room,2,1.0,1.0,1.0,40.0,44,2,321,12840.0
Mitte,Entire home/apt,2,1.0,0.0,1.0,55.0,7,51,358,19690.0
Kreuzberg,Private room,2,1.0,1.0,1.0,41.0,0,7,365,14965.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,2,26,363,12705.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,45.0,256,30,109,4905.0
Kreuzberg,Private room,1,1.0,1.0,1.0,20.0,338,25,27,540.0
Kreuzberg,Private room,1,1.0,1.0,1.0,35.0,0,1,365,12775.0
Kreuzberg,Private room,2,1.0,1.0,1.0,99.0,226,7,139,13761.0
Kreuzberg,Private room,2,1.0,1.0,1.0,25.0,0,4,365,9125.0
Kreuzberg,Entire home/apt,2,1.0,1.0,2.0,60.0,10,0,355,21300.0
Mitte,Entire home/apt,6,1.0,3.0,4.0,55.0,0,20,365,20075.0
Mitte,Entire home/apt,4,1.0,2.0,4.0,199.0,268,33,97,19303.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,99.0,127,119,238,23562.0
Friedrichshain,Shared room,6,1.0,1.0,6.0,25.0,344,42,21,525.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,50.0,0,1,365,18250.0
Mitte,Private room,3,1.0,1.0,2.0,90.0,158,144,207,18630.0
Mitte,Private room,2,1.5,1.0,1.0,55.0,272,161,93,5115.0
Mitte,Entire home/apt,3,1.0,0.0,1.0,50.0,0,2,365,18250.0
Mitte,Entire home/apt,7,1.0,2.0,4.0,70.0,334,42,31,2170.0
Wilmersdorf,Private room,2,1.0,1.0,1.0,40.0,0,1,365,14600.0
Kreuzberg,Private room,1,1.0,1.0,1.0,19.0,0,1,365,6935.0
Kreuzberg,Private room,2,1.0,1.0,1.0,30.0,1,4,364,10920.0
Friedrichshain,Entire home/apt,3,1.0,1.0,2.0,47.0,155,7,210,9870.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,64.0,298,6,67,4288.0
Friedrichshain,Private room,2,1.0,1.0,1.0,80.0,343,3,22,1760.0
Friedrichshain,Private room,2,1.0,1.0,1.0,27.0,0,0,365,9855.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,50.0,21,6,344,17200.0
Friedrichshain,Entire home/apt,6,1.5,2.0,3.0,85.0,136,30,229,19465.0
Friedrichshain,Private room,2,1.5,1.0,2.0,30.0,127,2,238,7140.0
Friedrichshain,Entire home/apt,4,1.0,2.0,2.0,50.0,0,1,365,18250.0
Friedrichshain,Private room,2,1.0,1.0,1.0,55.0,92,0,273,15015.0
Kreuzberg,Entire home/apt,4,2.0,2.0,2.0,129.0,0,5,365,47085.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,219,10,146,5110.0
Kreuzberg,Private room,2,1.0,1.0,1.0,30.0,230,8,135,4050.0
Kreuzberg,Private room,2,1.0,1.0,1.0,45.0,0,2,365,16425.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,42,19,323,11305.0
Kreuzberg,Private room,2,1.0,2.0,1.0,20.0,91,3,274,5480.0
Kreuzberg,Private room,2,1.0,1.0,1.0,23.0,0,5,365,8395.0
Kreuzberg,Private room,1,3.0,1.0,1.0,30.0,219,0,146,4380.0
Kreuzberg,Private room,2,1.0,1.0,1.0,39.0,160,27,205,7995.0
Kreuzberg,Private room,1,1.0,1.0,1.0,30.0,7,13,358,10740.0
Kreuzberg,Private room,1,1.0,1.0,1.0,32.0,360,1,5,160.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,45.0,153,4,212,9540.0
Kreuzberg,Private room,1,1.0,1.0,1.0,45.0,86,2,279,12555.0
Kreuzberg,Private room,1,1.0,1.0,1.0,26.0,0,0,365,9490.0
Kreuzberg,Private room,2,1.0,1.0,1.0,41.0,357,15,8,328.0
Kreuzberg,Private room,2,1.0,1.0,1.0,28.0,62,0,303,8484.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,100.0,93,19,272,27200.0
Mitte,Entire home/apt,6,2.0,3.0,6.0,94.0,211,77,154,14476.0
Mitte,Entire home/apt,2,1.0,0.0,2.0,69.0,154,62,211,14559.0
Mitte,Entire home/apt,3,1.0,1.0,3.0,85.0,294,53,71,6035.0
Mitte,Entire home/apt,6,1.5,2.0,3.0,95.0,0,0,365,34675.0
Mitte,Shared room,1,1.0,1.0,4.0,26.0,41,8,324,8424.0
Mitte,Entire home/apt,4,1.0,1.0,2.0,69.0,362,3,3,207.0
Mitte,Private room,2,1.0,1.0,1.0,70.0,6,3,359,25130.0
Mitte,Entire home/apt,4,1.0,1.0,4.0,104.0,295,42,70,7280.0
Kreuzberg,Entire home/apt,4,1.0,1.0,1.0,55.0,182,3,183,10065.0
Kreuzberg,Private room,1,1.0,1.0,1.0,25.0,0,1,365,9125.0
Kreuzberg,Private room,2,1.0,1.0,1.0,42.0,36,6,329,13818.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,100.0,276,24,89,8900.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,70.0,0,2,365,25550.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,65.0,0,1,365,23725.0
Kreuzberg,Entire home/apt,3,1.0,1.0,2.0,74.0,0,6,365,27010.0
Kreuzberg,Entire home/apt,3,1.0,2.0,2.0,80.0,0,1,365,29200.0
Kreuzberg,Private room,3,1.0,1.0,1.0,28.0,0,2,365,10220.0
Kreuzberg,Entire home/apt,6,1.0,3.0,7.0,170.0,37,3,328,55760.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,40.0,0,1,365,14600.0
Kreuzberg,Private room,4,2.0,1.0,2.0,59.0,34,17,331,19529.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,35.0,192,2,173,6055.0
Kreuzberg,Entire home/apt,4,1.0,2.0,2.0,100.0,153,11,212,21200.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,89.0,0,4,365,32485.0
Kreuzberg,Private room,2,1.5,1.0,1.0,34.0,269,13,96,3264.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,60.0,0,5,365,21900.0
Kreuzberg,Entire home/apt,3,1.0,0.0,2.0,60.0,0,2,365,21900.0
Charlottenburg,Private room,1,1.0,1.0,1.0,50.0,364,0,1,50.0
Charlottenburg,Private room,1,1.0,1.0,1.0,30.0,74,14,291,8730.0
Charlottenburg,Shared room,1,1.0,1.0,2.0,20.0,365,3,0,0.0
Charlottenburg,Entire home/apt,2,1.0,1.0,2.0,33.0,42,41,323,10659.0
Charlottenburg,Entire home/apt,4,1.0,1.0,1.0,30.0,2,1,363,10890.0
Charlottenburg,Entire home/apt,4,1.0,1.0,3.0,81.0,0,0,365,29565.0
Charlottenburg,Private room,2,1.0,1.0,1.0,45.0,340,60,25,1125.0
Kreuzberg,Entire home/apt,4,0.5,2.0,2.0,65.0,0,3,365,23725.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,150.0,115,13,250,37500.0
Kreuzberg,Entire home/apt,2,1.0,1.0,2.0,40.0,0,11,365,14600.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,70.0,59,0,306,21420.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,78.0,0,2,365,28470.0
Kreuzberg,Entire home/apt,4,1.0,1.0,2.0,48.0,310,133,55,2640.0
Kreuzberg,Private room,2,1.0,1.0,1.0,33.0,0,2,365,12045.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,46.0,14,157,351,16146.0
Kreuzberg,Entire home/apt,4,1.0,2.0,3.0,59.0,0,7,365,21535.0
Kreuzberg,Private room,2,2.0,1.0,1.0,60.0,360,2,5,300.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,55.0,0,16,365,20075.0
Kreuzberg,Entire home/apt,2,1.0,1.0,1.0,65.0,0,0,365,23725.0
Kreuzberg,Entire home/apt,2,1.0,0.0,1.0,60.0,2,0,363,21780.0
Kreuzberg,Private room,2,1.0,1.0,1.0,35.0,0,3,365,12775.0
Charlottenburg,Private room,2,1.0,1.0,1.0,35.0,219,30,146,5110.0
Charlottenburg,Private room,2,1.0,1.0,1.0,39.0,320,19,45,1755.0
Charlottenburg,Entire home/apt,1,1.0,1.0,1.0,35.0,154,14,211,7385.0
Charlottenburg,Entire home/apt,2,1.0,0.0,1.0,53.0,293,1,72,3816.0
Wilmersdorf,Private room,2,1.0,1.0,2.0,30.0,340,79,25,750.0
Wilmersdorf,Entire home/apt,6,1.0,3.0,4.0,130.0,267,14,98,12740.0
Wilmersdorf,Entire home/apt,4,1.0,2.0,2.0,50.0,0,2,365,18250.0
Wilmersdorf,Entire home/apt,4,2.0,2.0,2.0,250.0,342,6,23,5750.0
Wilmersdorf,Entire home/apt,4,1.0,2.0,2.0,120.0,0,0,365,43800.0
Wilmersdorf,Shared room,2,1.0,1.0,1.0,0.0,363,0,2,0.0
Wilmersdorf,Entire home/apt,4,1.0,1.0,2.0,75.0,274,14,91,6825.0
Wilmersdorf,Private room,1,1.0,1.0,1.0,73.0,365,0,0,0.0
Wilmersdorf,Entire home/apt,4,1.0,1.0,2.0,160.0,0,0,365,58400.0
Wilmersdorf,Private room,2,2.0,1.0,2.0,40.0,262,14,103,4120.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,20.0,0,1,365,7300.0
Steglitz,Private room,2,1.0,1.0,1.0,55.0,78,0,287,15785.0
Steglitz,Entire home/apt,2,1.0,1.0,1.0,39.0,68,0,297,11583.0
Steglitz,Entire home/apt,4,1.0,1.0,1.0,75.0,102,4,263,19725.0
Steglitz,Private room,1,1.0,1.0,1.0,29.0,307,25,58,1682.0
Zehlendorf,Entire home/apt,2,1.0,1.0,1.0,65.0,134,0,231,15015.0
Schöneberg,Entire home/apt,3,1.0,1.0,1.0,50.0,263,19,102,5100.0
Treptow,Private room,2,1.0,1.0,1.0,35.0,4,2,361,12635.0
Treptow,Private room,4,1.0,1.0,2.0,50.0,0,3,365,18250.0
Treptow,Shared room,2,1.0,1.0,1.0,26.0,364,0,1,26.0
Treptow,Entire home/apt,4,1.0,1.0,2.0,55.0,127,4,238,13090.0
Treptow,Entire home/apt,2,1.0,2.0,3.0,39.0,0,1,365,14235.0
Treptow,Entire home/apt,3,1.0,1.0,1.0,50.0,0,2,365,18250.0
Treptow,Private room,2,1.0,1.0,1.0,45.0,0,0,365,16425.0
Neukölln,Entire home/apt,3,1.0,0.0,2.0,50.0,0,1,365,18250.0
Neukölln,Private room,3,1.5,1.0,1.0,40.0,0,0,365,14600.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,190.0,2,1,363,68970.0
Neukölln,Entire home/apt,6,1.0,2.0,3.0,100.0,0,4,365,36500.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,85.0,299,25,66,5610.0
Neukölln,Entire home/apt,3,1.0,1.0,1.0,75.0,0,11,365,27375.0
Neukölln,Entire home/apt,6,1.0,2.0,6.0,120.0,0,4,365,43800.0
Neukölln,Entire home/apt,3,1.0,2.0,2.0,52.0,166,2,199,10348.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,40.0,0,5,365,14600.0
Neukölln,Private room,2,1.0,1.0,2.0,40.0,0,3,365,14600.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,188,69,177,4425.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,35.0,0,1,365,12775.0
Mitte,Private room,2,1.0,1.0,1.0,30.0,0,1,365,10950.0
Mitte,Entire home/apt,2,1.0,2.0,1.0,65.0,154,27,211,13715.0
Neukölln,Entire home/apt,2,1.0,1.0,2.0,57.0,96,10,269,15333.0
Neukölln,Private room,3,1.0,1.0,2.0,25.0,0,12,365,9125.0
Neukölln,Private room,4,1.5,1.0,2.0,55.0,0,3,365,20075.0
Mitte,Entire home/apt,2,1.0,1.0,1.0,35.0,114,7,251,8785.0
Mitte,Private room,2,1.0,1.0,1.0,20.0,279,5,86,1720.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,55.0,4,8,361,19855.0
Neukölln,Private room,1,1.0,1.0,1.0,23.0,0,3,365,8395.0
Neukölln,Entire home/apt,4,1.0,1.0,1.0,95.0,10,0,355,33725.0
Neukölln,Private room,2,1.0,1.0,1.0,25.0,324,30,41,1025.0
Köpenick,Entire home/apt,4,1.5,3.0,6.0,69.0,30,2,335,23115.0
Köpenick,Entire home/apt,8,3.0,4.0,8.0,110.0,119,5,246,27060.0
Neukölln,Entire home/apt,4,1.0,2.0,2.0,90.0,0,1,365,32850.0
Neukölln,Private room,2,1.0,1.0,1.0,65.0,364,8,1,65.0
Neukölln,Private room,4,1.0,1.0,2.0,79.0,48,0,317,25043.0
Neukölln,Private room,1,1.0,1.0,1.0,45.0,0,0,365,16425.0
Neukölln,Entire home/apt,2,1.0,1.0,1.0,70.0,298,18,67,4690.0
Neukölln,Private room,3,1.0,1.0,2.0,70.0,0,1,365,25550.0
Neukölln,Entire home/apt,3,1.0,1.0,1.0,55.0,177,27,188,10340.0
Neukölln,Private room,2,1.0,1.0,1.0,39.0,365,0,0,0.0
Neukölln,Entire home/apt,3,1.0,1.0,1.0,31.0,161,0,204,6324.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,60.0,254,1,111,6660.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,60.0,0,2,365,21900.0
Neukölln,Entire home/apt,3,1.0,3.0,1.0,80.0,0,5,365,29200.0
Mitte,Private room,1,1.0,1.0,1.0,30.0,197,26,168,5040.0
Mitte,Private room,2,1.0,1.0,1.0,58.0,0,3,365,21170.0
Mitte,Entire home/apt,2,1.0,2.0,1.0,50.0,0,0,365,18250.0
Neukölln,Private room,3,1.0,1.0,2.0,45.0,314,2,51,2295.0
Mitte,Private room,2,2.0,1.0,1.0,29.0,0,3,365,10585.0
Mitte,Private room,3,1.0,1.0,2.0,14.0,0,0,365,5110.0
Mitte,Private room,1,1.0,1.0,1.0,25.0,0,0,365,9125.0
Neukölln,Entire home/apt,6,2.0,3.0,3.0,130.0,0,2,365,47450.0
Neukölln,Entire home/apt,4,1.0,1.0,2.0,98.0,238,2,127,12446.0
Charlottenburg,Private room,2,1.0,1.0,1.0,50.0,127,3,238,11900.0
Charlottenburg,Private room,2,1.0,1.0,1.0,25.0,249,21,116,2900.0
Charlottenburg,Private room,2,1.5,1.0,2.0,35.0,23,1,342,11970.0
Pankow,Entire home/apt,2,1.0,2.0,1.0,0.0,361,0,4,0.0
Pankow,Private room,1,1.0,1.0,1.0,29.0,173,6,192,5568.0
Pankow,Entire home/apt,4,1.0,1.0,2.0,66.0,5,2,360,23760.0
Pankow,Private room,2,1.0,1.0,1.0,40.0,66,0,299,11960.0
Pankow,Private room,4,1.0,1.0,2.0,30.0,127,7,238,7140.0
Pankow,Private room,2,1.0,0.0,1.0,60.0,90,0,275,16500.0
Pankow,Private room,3,1.0,1.0,1.0,38.0,128,1,237,9006.0
Pankow,Private room,1,1.0,1.0,1.0,29.0,315,127,50,1450.0
Pankow,Entire home/apt,2,1.0,2.0,1.0,42.0,0,0,365,15330.0
Pankow,Private room,2,1.0,1.0,1.0,45.0,305,36,60,2700.0
Pankow,Private room,2,1.0,1.0,1.0,24.0,172,8,193,4632.0
Pankow,Entire home/apt,4,1.0,0.0,2.0,45.0,332,5,33,1485.0
Neukölln,Entire home/apt,3,1.0,1.0,2.0,50.0,0,1,365,18250.0
Reinickendorf,Private room,1,1.0,1.0,1.0,35.0,89,0,276,9660.0
Reinickendorf,Private room,2,1.0,1.0,2.0,27.0,5,141,360,9720.0
Reinickendorf,Private room,2,1.0,1.0,1.0,15.0,295,0,70,1050.0
Friedrichshain,Entire home/apt,4,1.0,1.0,3.0,120.0,0,26,365,43800.0
Friedrichshain,Entire home/apt,4,2.0,2.0,2.0,119.0,278,45,87,10353.0
Friedrichshain,Private room,2,1.0,1.0,1.0,50.0,289,77,76,3800.0
Friedrichshain,Private room,7,1.5,1.0,4.0,99.0,57,5,308,30492.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,50.0,335,0,30,1500.0
Friedrichshain,Private room,2,1.0,1.0,1.0,25.0,155,2,210,5250.0
Friedrichshain,Private room,4,1.0,1.0,4.0,99.0,362,3,3,297.0
Wilmersdorf,Entire home/apt,2,1.0,1.0,1.0,46.0,122,19,243,11178.0
Friedrichshain,Shared room,3,1.0,1.0,1.0,25.0,310,0,55,1375.0
Friedrichshain,Entire home/apt,2,1.0,1.0,1.0,70.0,3,0,362,25340.0
Friedrichshain,Entire home/apt,10,2.0,4.0,10.0,100.0,230,45,135,13500.0
Friedrichshain,Private room,1,1.0,1.0,1.0,40.0,0,0,365,14600.0
Friedrichshain,Entire home/apt,4,1.0,0.0,2.0,60.0,53,3,312,18720.0
